"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","intercropGermplasmDbId","intercropGermplasmName","germplasmEntryNumber","Freeze damage severity - 0-9 Rating|CO_350:0005001","Grain yield - g/m2|CO_350:0000260","notes"
"2014","4388","Uniform Winter Oat Yield Nursery","The Uniform Winter Oat Yield Nursery","3508","UWOYT_2014_Winnsboro","Uniform Winter Oat Yield Trial, , 0.4oz Amber/acre (Nov), 75lb N/acre (Feb), very little disease pressure, moderate lodging from heavy storms after maturity. Grain yield was originally recorded in bu/a and the original data is available in the supplement","CRD","","","","no","no","2013-November-12","2014-June-09","152","Winnsboro, LA","90375","TX07CS2783","","plot","348030","UWOYT_2014_Winnsboro_TX07CS2783_16","1","1","1016","","","test","","","","","2","455.78346982759",""
"2014","4388","Uniform Winter Oat Yield Nursery","The Uniform Winter Oat Yield Nursery","3508","UWOYT_2014_Winnsboro","Uniform Winter Oat Yield Trial, , 0.4oz Amber/acre (Nov), 75lb N/acre (Feb), very little disease pressure, moderate lodging from heavy storms after maturity. Grain yield was originally recorded in bu/a and the original data is available in the supplement","CRD","","","","no","no","2013-November-12","2014-June-09","152","Winnsboro, LA","88142","TX09CS049","","plot","348029","UWOYT_2014_Winnsboro_TX09CS049_17","1","1","1017","","","test","","","","","1","549.46815732759",""
"2014","4388","Uniform Winter Oat Yield Nursery","The Uniform Winter Oat Yield Nursery","3508","UWOYT_2014_Winnsboro","Uniform Winter Oat Yield Trial, , 0.4oz Amber/acre (Nov), 75lb N/acre (Feb), very little disease pressure, moderate lodging from heavy storms after maturity. Grain yield was originally recorded in bu/a and the original data is available in the supplement","CRD","","","","no","no","2013-November-12","2014-June-09","152","Winnsboro, LA","84935","TX09CS1029","","plot","348020","UWOYT_2014_Winnsboro_TX09CS1029_18","1","1","1018","","","test","","","","","2.5","529.36681034483",""
"2014","4388","Uniform Winter Oat Yield Nursery","The Uniform Winter Oat Yield Nursery","3508","UWOYT_2014_Winnsboro","Uniform Winter Oat Yield Trial, , 0.4oz Amber/acre (Nov), 75lb N/acre (Feb), very little disease pressure, moderate lodging from heavy storms after maturity. Grain yield was originally recorded in bu/a and the original data is available in the supplement","CRD","","","","no","no","2013-November-12","2014-June-09","152","Winnsboro, LA","90002","TX09CS1112","","plot","348031","UWOYT_2014_Winnsboro_TX09CS1112_19","1","1","1019","","","test","","","","","1","626.04131465517",""
"2014","4388","Uniform Winter Oat Yield Nursery","The Uniform Winter Oat Yield Nursery","3508","UWOYT_2014_Winnsboro","Uniform Winter Oat Yield Trial, , 0.4oz Amber/acre (Nov), 75lb N/acre (Feb), very little disease pressure, moderate lodging from heavy storms after maturity. Grain yield was originally recorded in bu/a and the original data is available in the supplement","CRD","","","","no","no","2013-November-12","2014-June-09","152","Winnsboro, LA","86269","TX10CAS085","","plot","348038","UWOYT_2014_Winnsboro_TX10CAS085_20","1","1","1020","","","test","","","","","1","489.23181034483",""
"2005","4388","Uniform Winter Oat Yield Nursery","The Uniform Winter Oat Yield Nursery","6328","UWOYT_2005_Kinston","Uniform Winter Oat Yield Trial, , Excellent fall with good growth; very cool spring with extended grain filling period. Harvest about 10 days later than normal. Grain yield was originally recorded in bu/a and the original data is available in the supplem","CRD","","","","no","no","","","85","Kinston, NC","88957","ARO231-3","","plot","677235","UWOYT_2005_Kinston_ARO231-3_3","1","1","1003","","","test","","","","","5","660.3975",""
"2005","4388","Uniform Winter Oat Yield Nursery","The Uniform Winter Oat Yield Nursery","6328","UWOYT_2005_Kinston","Uniform Winter Oat Yield Trial, , Excellent fall with good growth; very cool spring with extended grain filling period. Harvest about 10 days later than normal. Grain yield was originally recorded in bu/a and the original data is available in the supplem","CRD","","","","no","no","","","85","Kinston, NC","86636","ARO289-9","","plot","677233","UWOYT_2005_Kinston_ARO289-9_4","1","1","1004","","","test","","","","","3.5","724.36875",""
"2005","4388","Uniform Winter Oat Yield Nursery","The Uniform Winter Oat Yield Nursery","6328","UWOYT_2005_Kinston","Uniform Winter Oat Yield Trial, , Excellent fall with good growth; very cool spring with extended grain filling period. Harvest about 10 days later than normal. Grain yield was originally recorded in bu/a and the original data is available in the supplem","CRD","","","","no","no","","","85","Kinston, NC","85566","ARO336-12","","plot","677245","UWOYT_2005_Kinston_ARO336-12_6","1","1","1006","","","test","","","","","4","637.90125",""
"2005","4388","Uniform Winter Oat Yield Nursery","The Uniform Winter Oat Yield Nursery","6328","UWOYT_2005_Kinston","Uniform Winter Oat Yield Trial, , Excellent fall with good growth; very cool spring with extended grain filling period. Harvest about 10 days later than normal. Grain yield was originally recorded in bu/a and the original data is available in the supplem","CRD","","","","no","no","","","85","Kinston, NC","86129","ARO336-3","","plot","677238","UWOYT_2005_Kinston_ARO336-3_5","1","1","1005","","","test","","","","","3.5","616.02375",""
"2005","4388","Uniform Winter Oat Yield Nursery","The Uniform Winter Oat Yield Nursery","6328","UWOYT_2005_Kinston","Uniform Winter Oat Yield Trial, , Excellent fall with good growth; very cool spring with extended grain filling period. Harvest about 10 days later than normal. Grain yield was originally recorded in bu/a and the original data is available in the supplem","CRD","","","","no","no","","","85","Kinston, NC","87007","FL9304-Y11-B3-C5","","plot","677240","UWOYT_2005_Kinston_FL9304-Y11-B3-C5_10","1","1","1010","","","test","","","","","4","639.40125",""
"2005","4388","Uniform Winter Oat Yield Nursery","The Uniform Winter Oat Yield Nursery","6328","UWOYT_2005_Kinston","Uniform Winter Oat Yield Trial, , Excellent fall with good growth; very cool spring with extended grain filling period. Harvest about 10 days later than normal. Grain yield was originally recorded in bu/a and the original data is available in the supplem","CRD","","","","no","no","","","85","Kinston, NC","84999","FL9605-AB-B4","","plot","677237","UWOYT_2005_Kinston_FL9605-AB-B4_11","1","1","1011","","","test","","","","","3.5","667.07625",""
"2005","4388","Uniform Winter Oat Yield Nursery","The Uniform Winter Oat Yield Nursery","6328","UWOYT_2005_Kinston","Uniform Winter Oat Yield Trial, , Excellent fall with good growth; very cool spring with extended grain filling period. Harvest about 10 days later than normal. Grain yield was originally recorded in bu/a and the original data is available in the supplem","CRD","","","","no","no","","","85","Kinston, NC","88653","FL98107-C3","","plot","677236","UWOYT_2005_Kinston_FL98107-C3_12","1","1","1012","","","test","","","","","4","608.43",""
"2005","4388","Uniform Winter Oat Yield Nursery","The Uniform Winter Oat Yield Nursery","6328","UWOYT_2005_Kinston","Uniform Winter Oat Yield Trial, , Excellent fall with good growth; very cool spring with extended grain filling period. Harvest about 10 days later than normal. Grain yield was originally recorded in bu/a and the original data is available in the supplem","CRD","","","","no","no","","","85","Kinston, NC","85146","FL-TX96M1418-C2","","plot","677239","UWOYT_2005_Kinston_FL-TX96M1418-C2_13","1","1","1013","","","test","","","","","5","554.17875",""
"2005","4388","Uniform Winter Oat Yield Nursery","The Uniform Winter Oat Yield Nursery","6328","UWOYT_2005_Kinston","Uniform Winter Oat Yield Trial, , Excellent fall with good growth; very cool spring with extended grain filling period. Harvest about 10 days later than normal. Grain yield was originally recorded in bu/a and the original data is available in the supplem","CRD","","","","no","no","","","85","Kinston, NC","99967","HARRISON","Coker 87-9,Harrison,HH539:C87-9","plot","677242","UWOYT_2005_Kinston_HARRISON_20","1","1","1020","","","check","","","","","3.5","757.29375",""
"2005","4388","Uniform Winter Oat Yield Nursery","The Uniform Winter Oat Yield Nursery","6328","UWOYT_2005_Kinston","Uniform Winter Oat Yield Trial, , Excellent fall with good growth; very cool spring with extended grain filling period. Harvest about 10 days later than normal. Grain yield was originally recorded in bu/a and the original data is available in the supplem","CRD","","","","no","no","","","85","Kinston, NC","89665","LA96006BSB-270-S2","","plot","677244","UWOYT_2005_Kinston_LA96006BSB-270-S2_7","1","1","1007","","","test","","","","","6","642.6975",""
"2005","4388","Uniform Winter Oat Yield Nursery","The Uniform Winter Oat Yield Nursery","6328","UWOYT_2005_Kinston","Uniform Winter Oat Yield Trial, , Excellent fall with good growth; very cool spring with extended grain filling period. Harvest about 10 days later than normal. Grain yield was originally recorded in bu/a and the original data is available in the supplem","CRD","","","","no","no","","","85","Kinston, NC","84885","LA976GBS-22-B-S2","","plot","677228","UWOYT_2005_Kinston_LA976GBS-22-B-S2_14","1","1","1014","","","test","","","","","5.5","489.045",""
"2005","4388","Uniform Winter Oat Yield Nursery","The Uniform Winter Oat Yield Nursery","6328","UWOYT_2005_Kinston","Uniform Winter Oat Yield Trial, , Excellent fall with good growth; very cool spring with extended grain filling period. Harvest about 10 days later than normal. Grain yield was originally recorded in bu/a and the original data is available in the supplem","CRD","","","","no","no","","","85","Kinston, NC","86839","LA98001SBSBSB-82-S","","plot","677249","UWOYT_2005_Kinston_LA98001SBSBSB-82-S_15","1","1","1015","","","test","","","","","2","342.405",""
"2005","4388","Uniform Winter Oat Yield Nursery","The Uniform Winter Oat Yield Nursery","6328","UWOYT_2005_Kinston","Uniform Winter Oat Yield Trial, , Excellent fall with good growth; very cool spring with extended grain filling period. Harvest about 10 days later than normal. Grain yield was originally recorded in bu/a and the original data is available in the supplem","CRD","","","","no","no","","","85","Kinston, NC","84814","LA9810SBS-58","","plot","677227","UWOYT_2005_Kinston_LA9810SBS-58_16","1","1","1016","","","test","","","","","4.5","688.28625",""
"2005","4388","Uniform Winter Oat Yield Nursery","The Uniform Winter Oat Yield Nursery","6328","UWOYT_2005_Kinston","Uniform Winter Oat Yield Trial, , Excellent fall with good growth; very cool spring with extended grain filling period. Harvest about 10 days later than normal. Grain yield was originally recorded in bu/a and the original data is available in the supplem","CRD","","","","no","no","","","85","Kinston, NC","88344","LA9825SBSB-59-C","","plot","677234","UWOYT_2005_Kinston_LA9825SBSB-59-C_8","1","1","1008","","","test","","","","","5","666",""
"2005","4388","Uniform Winter Oat Yield Nursery","The Uniform Winter Oat Yield Nursery","6328","UWOYT_2005_Kinston","Uniform Winter Oat Yield Trial, , Excellent fall with good growth; very cool spring with extended grain filling period. Harvest about 10 days later than normal. Grain yield was originally recorded in bu/a and the original data is available in the supplem","CRD","","","","no","no","","","85","Kinston, NC","84941","LA99016SBSB-98-S","","plot","677232","UWOYT_2005_Kinston_LA99016SBSB-98-S_1","1","1","1001","","","test","","","","","4.5","742.575",""
"2005","4388","Uniform Winter Oat Yield Nursery","The Uniform Winter Oat Yield Nursery","6328","UWOYT_2005_Kinston","Uniform Winter Oat Yield Trial, , Excellent fall with good growth; very cool spring with extended grain filling period. Harvest about 10 days later than normal. Grain yield was originally recorded in bu/a and the original data is available in the supplem","CRD","","","","no","no","","","85","Kinston, NC","99408","NC01-3981","","plot","677246","UWOYT_2005_Kinston_NC01-3981_18","1","1","1018","","","test","","","","","3","696.3225",""
"2005","4388","Uniform Winter Oat Yield Nursery","The Uniform Winter Oat Yield Nursery","6328","UWOYT_2005_Kinston","Uniform Winter Oat Yield Trial, , Excellent fall with good growth; very cool spring with extended grain filling period. Harvest about 10 days later than normal. Grain yield was originally recorded in bu/a and the original data is available in the supplem","CRD","","","","no","no","","","85","Kinston, NC","102079","NC98-197N","","plot","677229","UWOYT_2005_Kinston_NC98-197N_19","1","1","1019","","","test","","","","","3","594.5175",""
"2005","4388","Uniform Winter Oat Yield Nursery","The Uniform Winter Oat Yield Nursery","6328","UWOYT_2005_Kinston","Uniform Winter Oat Yield Trial, , Excellent fall with good growth; very cool spring with extended grain filling period. Harvest about 10 days later than normal. Grain yield was originally recorded in bu/a and the original data is available in the supplem","CRD","","","","no","no","","","85","Kinston, NC","102578","RODGERS","NC88-1818,Rodgers,Rogers,ROGERS","plot","677231","UWOYT_2005_Kinston_RODGERS_24","1","1","1024","","","check","","","","","2.5","769.5825",""
"2005","4388","Uniform Winter Oat Yield Nursery","The Uniform Winter Oat Yield Nursery","6328","UWOYT_2005_Kinston","Uniform Winter Oat Yield Trial, , Excellent fall with good growth; very cool spring with extended grain filling period. Harvest about 10 days later than normal. Grain yield was originally recorded in bu/a and the original data is available in the supplem","CRD","","","","no","no","","","85","Kinston, NC","85852","SC010907","","plot","677226","UWOYT_2005_Kinston_SC010907_2","1","1","1002","","","test","","","","","3.5","519.0375",""
"2005","4388","Uniform Winter Oat Yield Nursery","The Uniform Winter Oat Yield Nursery","6328","UWOYT_2005_Kinston","Uniform Winter Oat Yield Trial, , Excellent fall with good growth; very cool spring with extended grain filling period. Harvest about 10 days later than normal. Grain yield was originally recorded in bu/a and the original data is available in the supplem","CRD","","","","no","no","","","85","Kinston, NC","102548","TAMO397","TAM 0397,TAM0397,TAM O-397,TAM_O-397,TAMO 397,TAMO-397","plot","677247","UWOYT_2005_Kinston_TAMO397_21","1","1","1021","","","check","","","","","6","607.21875",""
"2005","4388","Uniform Winter Oat Yield Nursery","The Uniform Winter Oat Yield Nursery","6328","UWOYT_2005_Kinston","Uniform Winter Oat Yield Trial, , Excellent fall with good growth; very cool spring with extended grain filling period. Harvest about 10 days later than normal. Grain yield was originally recorded in bu/a and the original data is available in the supplem","CRD","","","","no","no","","","85","Kinston, NC","89706","TX01CSRH","","plot","677243","UWOYT_2005_Kinston_TX01CSRH_17","1","1","1017","","","test","","","","","5","631.96875",""
